,created_at,favorite_count,id_str,in_reply_to_user_id_str,is_retweet,retweet_count,source,text
2648,Sun Apr 17 13:34:25 +0000 2016,14026,721693297429901312,,False,4347,Twitter for Android,"Lyin' Ted Cruz will never be able to beat Hillary. Despite a rigged delegate system, I am hundreds of delegates ahead of him."
2649,Sun Apr 17 13:28:41 +0000 2016,11913,721691854849318912,,False,3692,Twitter for Android,"I'll be in one of my favorite places this morning, Staten Island. Big crowd, will be fun!"
2650,Sun Apr 17 02:50:24 +0000 2016,12899,721531225916223488,,False,5671,Twitter for iPhone,"#MakeAmericaGreatAgain #NYPrimary 
https://t.co/x0smlMCWau"
2651,Sun Apr 17 00:27:45 +0000 2016,13217,721495328097042432,,False,5056,Twitter for iPhone,"Thank you California, Connecticut, Maryland, and Pennsylvania!
#MakeAmericaGreatAgain #Trump2016 https://t.co/pwFFHyzSE6"
2652,Sun Apr 17 00:13:34 +0000 2016,8175,721491758236962816,,False,2963,Twitter for iPhone,"See you tomorrow Dutchess County, 
New York! #NYPrimary #TrumpTrain
https://t.co/z9LOIkEyOq https://t.co/caMLixZfda"
2653,Sat Apr 16 23:49:01 +0000 2016,9826,721485578278203397,,False,2597,Twitter for iPhone,"Will be on Hannity tonight. Rebroadcast of town hall from Pittsburgh, PA. 8:00pm on FOX. Enjoy! #Trump2016 https://t.co/ZhaxXnAohm"
2654,Sat Apr 16 22:02:55 +0000 2016,6919,721458878622363648,,False,2108,Twitter for Android,"""@Ollie_621: @FoxNews @realDonaldTrump I think it's more like 64%. #VoteTrumpNY🗽 #MakeAmericaGreatAgain!"
2655,Sat Apr 16 21:30:09 +0000 2016,10257,721450634520584192,,False,3794,Twitter for Android,"""@AshleyEdam: New CBS Poll shows defections from Cruz's core supporters &amp; increased support for @realDonaldTrump ...Not surprising."""
2656,Sat Apr 16 21:28:30 +0000 2016,14215,721450217384579076,,False,5324,Twitter for Android,"""@Trumptbird: Dear  I'm starting to believe that you're actually going to WIN! #Trump2016 #presidenttrump #primary https://t.co/l7IcxN64gz"""
2657,Sat Apr 16 21:27:48 +0000 2016,8704,721450040552722433,,False,3430,Twitter for Android,"""@Trump_Supporter: ""Trump Holds 66% Favorable Rating in New York – Leads Hillary Clinton by 19pts in Empire... https://t.co/sGAS3bFpCy"
2658,Sat Apr 16 18:16:01 +0000 2016,6855,721401779276144640,,False,2258,Twitter for iPhone,"THANK YOU, SYRACUSE! #NYPrimary
https://t.co/9oHimG204Y https://t.co/agy5p8NCox"
2659,Sat Apr 16 16:16:13 +0000 2016,16060,721371631118127104,,False,4136,Twitter for iPhone,"Just arrived in Syracuse, NY. Big crowd, great place! We will bring back the desperately needed jobs. #NYPrimary https://t.co/vOEQDsEAKC"
2660,Sat Apr 16 14:28:39 +0000 2016,7379,721344559205244928,,False,2662,Twitter for iPhone,"#ICYMI: @foxandfriends this morning. 
https://t.co/s5pUEdCWI0"
2661,Sat Apr 16 12:00:26 +0000 2016,9556,721307257472999424,,False,2547,Twitter for Android,I will be interviewed on @foxandfriends at 9:00 A.M. I will be talking about the rigged and boss controlled Republican primaries!
2662,Sat Apr 16 11:56:11 +0000 2016,8723,721306189867413504,,False,2644,Twitter for Android,"""@dmharvey89: @realDonaldTrump @wdct8110 I just voted for @realDonaldTrump in Indiana. Everyone I talk to was following suit!"" Fantastic!"
2663,Sat Apr 16 01:17:55 +0000 2016,5692,721145563970936833,,False,1612,Twitter for Android,"""@herb_stamper: @JackoffJosh711 @SenFrankNiceley @FoxNews @WSJ we are becoming a third world country because of jerks like him"" Great!"
2664,Sat Apr 16 01:15:29 +0000 2016,15932,721144953192247296,,False,5133,Twitter for Android,"""@wdct8110: @realDonaldTrump We love you Donald ! Finally someone who actually cares about us .. !! https://t.co/BKoQu1mm4A"""
2665,Sat Apr 16 01:14:26 +0000 2016,8157,721144689647316992,,False,2169,Twitter for Android,"""@Bubble709_: @realDonaldTrump Praying for your family and your win in New York."" Thank you!"
2666,Sat Apr 16 00:59:09 +0000 2016,6236,721140843525050369,,False,2220,Twitter for iPhone,"Join me this weekend! #NYPrimary
4/16: SYRACUSE - NOON
https://t.co/Eu43S1wJN9
4/16: WATERTOWN - 3pm
https://t.co/UdOZzisJhA 
#Trump2016"
2667,Fri Apr 15 21:52:38 +0000 2016,10986,721093904527925249,,False,3731,Twitter for iPhone,"Thank you, @NYPost! #Trump2016
https://t.co/KzGweIxaEo"
2668,Fri Apr 15 21:12:00 +0000 2016,15203,721083678387003396,,False,5564,Twitter for iPhone,Thank you America! #Trump2016 https://t.co/PTKkrLeuCB
2669,Fri Apr 15 03:50:37 +0000 2016,12397,720821603064524800,,False,5307,Twitter for iPhone,"MAKE AMERICA GREAT AGAIN!
https://t.co/VxVOG3c5RZ"
2670,Thu Apr 14 17:55:23 +0000 2016,8791,720671808861696003,,False,3537,Twitter for iPhone,"Join me on Saturday- in Syracuse, New York! #NYPrimary #Trump2016
https://t.co/F6JkPKb1hn https://t.co/yfJZUlDdCM"
2671,Thu Apr 14 04:47:21 +0000 2016,14148,720473496187498496,,False,4643,Twitter for iPhone,"Thank you Pittsburgh, Pennsylvania!
#MakeAmericaGreatAgain #Trump2016 https://t.co/7WHS3vbXSw"
2672,Thu Apr 14 04:11:46 +0000 2016,17080,720464540375375873,,False,6970,Twitter for Android,Big protest march in Colorado on Friday afternoon! Don't let the bosses take your vote!
2673,Thu Apr 14 03:53:59 +0000 2016,19432,720460065958989827,,False,6677,Twitter for Android,The rules DID CHANGE in Colorado shortly after I entered the race in June because the pols and their bosses knew I would win with the voters
2674,Thu Apr 14 03:46:29 +0000 2016,17030,720458178698338304,,False,6661,Twitter for Android,Biggest story in politics is now happening in the great State of Colorado where over one million people have been precluded from voting!
2675,Thu Apr 14 01:06:25 +0000 2016,11363,720417893696040960,,False,3275,Twitter for iPhone,Will be interviewed by @SeanHannity on @FoxNews tonight at 10pm from Pennsylvania. Enjoy! #Trump2016 https://t.co/8IJ40zKS90
2676,Wed Apr 13 13:48:43 +0000 2016,10060,720247344197820416,,False,3598,Twitter for iPhone,"Join me in Pittsburgh- tonight at 7pmE! #Trump2016 #TrumpTrain
Tickets: https://t.co/TrKj5lGXup"
2677,Wed Apr 13 05:11:41 +0000 2016,10850,720117231821156352,,False,3715,Twitter for iPhone,#MakeAmericaGreatAgain #Trump2016 https://t.co/249n3yLQxS
2678,Wed Apr 13 05:10:07 +0000 2016,10232,720116836617072641,,False,3396,Twitter for iPhone,#MakeAmericaGreatAgain #Trump2016  https://t.co/l5TyL8U4e8
2679,Wed Apr 13 03:53:39 +0000 2016,11652,720097594207268864,,False,2616,Twitter for Android,Great to be on @andersoncooper tonight with my wonderful family. Will be rebroadcast at 12:00 A.M.  (EASTERN).
2680,Tue Apr 12 22:15:28 +0000 2016,11959,720012484174811136,,False,3874,Twitter for iPhone,"I LOVE NEW YORK! #NewYorkValues 
https://t.co/dbTDhYAX1v"
2681,Tue Apr 12 16:10:23 +0000 2016,18643,719920610210615296,,False,7217,Twitter for iPhone,"THANK YOU California, Maryland, New York, and Pennsylvania! See you soon!
#MakeAmericaGreatAgain #Trump2016 https://t.co/2lyqnMRIGq"
2682,Tue Apr 12 16:02:54 +0000 2016,18377,719918725936373761,,False,6038,Twitter for iPhone,Missouri just confirmed #Trump2016 as the official winner- with an additional 12 delegates. #MakeAmericaGreatAgain https://t.co/AVTkCAne5w
2683,Tue Apr 12 10:13:02 +0000 2016,15691,719830679765270528,,False,6050,Twitter for iPhone,"WOW, great new poll- New York! Thank you for your support! #Trump2016
#NewYorkValues https://t.co/kuvCXJXjcr https://t.co/WSVmdI8vfZ"
2684,Tue Apr 12 01:31:23 +0000 2016,14203,719699403435585537,,False,5268,Twitter for iPhone,"Thank you Albany, New York!
#MakeAmericaGreatAgain #Trump2016
https://t.co/IAOuSY5VDC https://t.co/WcItUuxej8"
2685,Mon Apr 11 23:02:54 +0000 2016,7799,719662034573504517,,False,2723,Twitter for iPhone,"Join me in Rome, NY- tomorrow!
#Trump2016 #NYPrimary
Tickets available: https://t.co/VGCdQubia1"
2686,Mon Apr 11 22:49:25 +0000 2016,7977,719658640848723968,,False,2387,Twitter for iPhone,"Tune in &amp; join me live in Albany, New York! 7pmE start time! I love you New York! #Trump2016 #TrumpTrain 
https://t.co/rY5zqUX9Wu"
2687,Mon Apr 11 22:07:39 +0000 2016,8681,719648132225699840,,False,3671,Twitter for iPhone,"A very interesting piece, by a very good writer, @KirstenPowers of @USATODAY and @FoxNews. https://t.co/gLuMitRitg"
2688,Mon Apr 11 20:58:59 +0000 2016,13215,719630850716000257,,False,3326,Twitter for iPhone,"Leaving for Albany, New York now, massive crowd expected. Very exciting!"
2689,Mon Apr 11 20:58:42 +0000 2016,10249,719630780499128320,,False,2654,Twitter for iPhone,Why does the liberal media think Bill O'Reilly  (@oreillyfactor) is a complete and total vulgarian? I don't think so!
2690,Mon Apr 11 20:40:53 +0000 2016,8698,719626295248863232,,False,5069,Twitter Web Client,Colorado Trump Delegates Scratched from Ballots at GOP Convention https://t.co/WLkmYjJJR9
2691,Mon Apr 11 15:29:51 +0000 2016,14708,719548022871482370,,False,7003,Twitter Web Client,"This is happening all over our country—great people being disenfranchised by
politicians. Repub party is in trouble! https://t.co/wNXRqVl9Uu"
2692,Mon Apr 11 12:21:11 +0000 2016,8087,719500540657459201,,False,2223,Twitter for Android,"""@AnnesLimo: @realDonaldTrump @WVTTS1017 Thanks for Rochester rally.""  Great people, thank you!"
2693,Mon Apr 11 11:18:43 +0000 2016,7889,719484822834581504,,False,1935,Twitter for Android,"""@WVTTS1017: @realDonaldTrump just listened to you on fox. I love you so much.""  Thank you!"
2694,Mon Apr 11 11:18:17 +0000 2016,8771,719484713182838784,,False,2371,Twitter for Android,"""@autoprofessor17: @realDonaldTrump Great job on Fox n Friends this morning. Very well spoken and presidential. #TrumpTrain"""
2695,Mon Apr 11 11:17:16 +0000 2016,10480,719484455556161538,,False,3922,Twitter for Android,"""@TimeHasCome1: @WayneDupreeShow @ThePatriot143 Trump needs to hold a massive protest rally in Colorado. He'd get 100k &amp; own the news cycle"""
2696,Mon Apr 11 10:45:01 +0000 2016,7246,719476340576100353,,False,1520,Twitter for Android,I will be interviewed on @foxandfriends at 7:00 A.M. Enjoy!
2697,Mon Apr 11 00:50:56 +0000 2016,26413,719326834538778625,,False,11184,Twitter for Android,The people of Colorado had their vote taken away from them by the phony politicians. Biggest story in politics. This will not be allowed!
2698,Mon Apr 11 00:28:54 +0000 2016,27548,719321288301486081,,False,10311,Twitter for Android,How is it possible that the people of the great State of Colorado never got to vote in the Republican Primary? Great anger - totally unfair!
2699,Sun Apr 10 19:23:50 +0000 2016,8565,719244517929578496,,False,3445,Twitter for iPhone,"#MakeAmericaGreatAgain #Trump2016
https://t.co/TvFgM4TqKj"
2700,Sun Apr 10 13:47:57 +0000 2016,26278,719159990834081794,,False,9882,Twitter for Android,I win a state in votes and then get non-representative delegates because they are offered all sorts of goodies by Cruz campaign. Bad system!
2701,Sun Apr 10 13:40:23 +0000 2016,14446,719158083684069376,,False,5211,Twitter for Android,The @nytimes purposely covers me so inaccurately. I want other nations to pay the U.S. for our defense of them. We are the suckers-no more!
2702,Sun Apr 10 11:29:49 +0000 2016,8655,719125225728827396,,False,3554,Twitter for Android,"""@agentvf: New Jersey Man Joseph Hornick Willing to Go to Jail for Flying Trump Flag - Breitbart https://t.co/zky3vlOJu4  @Q102Philly"""
2703,Sun Apr 10 11:25:38 +0000 2016,6887,719124172903997441,,False,2034,Twitter for Android,"""@getreal1234: @realDonaldTrump @Kids123Nicholas @gqforbes @RepTomMarino let's go Pa he has my vote Go Trump"""
2704,Sun Apr 10 03:17:30 +0000 2016,8482,719001329759363072,,False,2570,Twitter for Android,"""@jlopez05391: @realDonaldTrump Rochester loves you! See you tomorrow! #MakeAmericaGreatAgain #Trump2016 #TrumpTrain"" A big crowd!"
2705,Sun Apr 10 03:10:16 +0000 2016,12872,718999512283484160,,False,4970,Twitter for Android,"""@becker_berta: @vivhall3 @Reince Millions more will burn their Republican registration if GOP continues to subvert the will of the people."""
2706,Sun Apr 10 03:05:28 +0000 2016,12159,718998304810512385,,False,4329,Twitter for Android,"""@metalmom888:  @Theresa_Cali If the GOP screws Trump, his millions will walk from the GOP never to return! They better think long and hard"""
2707,Sun Apr 10 03:04:56 +0000 2016,10096,718998170315976708,,False,3519,Twitter for Android,"""@AnnCoulter: GOP is trying to steal nomination from the winner (Trump) not block an insurgent catching up 2 frontrunner (Sanders)."
2708,Sun Apr 10 03:02:59 +0000 2016,10129,718997676747067392,,False,3284,Twitter for Android,"""@governor_savage: @realDonaldTrump is the only person who can save us from this corrupt political mess. #MakeAmericaGreatAgain"""
2709,Sun Apr 10 03:02:23 +0000 2016,8479,718997528923021312,,False,2653,Twitter for Android,"""@Mutual408Grace: @realDonaldTrump @gene70 California women love Mr Trump too. Will make it happen in New York on April 19. Go out &amp; vote."""
2710,Sun Apr 10 03:00:04 +0000 2016,8036,718996943100375040,,False,2553,Twitter for Android,"""@Kids123Nicholas: @gqforbes  @RepTomMarino @realDonaldTrump.Lets get it done Philadelphia Pa.Make Trump your pick for president now."
2711,Sun Apr 10 02:47:20 +0000 2016,6156,718993739348361216,,False,2055,Twitter for Android,"""@PennyHicks13: @Carolde @kisster1 @FoxNews   Your tax and economic plans are second to none! https://t.co/Q08Kp4esxl Media shld report."
2712,Sun Apr 10 02:45:46 +0000 2016,16152,718993345197027328,,False,5972,Twitter for Android,"""@Theresa_Cali: Poll shows @realDonaldTrump leads among registered Republican women with 44%. 👍🏻 https://t.co/yQmh3iSPBY"" Thank you!"
2713,Sun Apr 10 02:44:11 +0000 2016,5454,718992948193570816,,False,2158,Twitter for Android,"""@vivhall3: @realDonaldTrump here your delegate replaced at CO GOP convention. https://t.co/NxYhzdcMS0"" Very sad!"
2714,Sat Apr 09 21:29:18 +0000 2016,20879,718913705111613440,,False,6459,Twitter for iPhone,"A great honor to visit the 9/11 Memorial Museum with my wife, @MELANIATRUMP, today. #NewYorkValues https://t.co/eKCEWRD0Ro"
2715,Sat Apr 09 12:02:59 +0000 2016,15011,718771185757077504,,False,5508,Twitter for Android,"""@gene70: @realDonaldTrump The Real Person Of The Year! https://t.co/3yFUZALNVn""  Wow!"
2716,Sat Apr 09 11:44:24 +0000 2016,15246,718766507199766528,,False,4912,Twitter for Android,"""@gene70: @realDonaldTrump Fugedaboudit!!! The woman in New York love Donald Trump!!! https://t.co/ZcfT90hGEX"""
2717,Sat Apr 09 11:22:32 +0000 2016,30163,718761006068051968,,False,10540,Twitter for Android,"Bernie Sanders says that Hillary Clinton is unqualified to be president. Based on her decision making ability, I can go along with that!"
2718,Sat Apr 09 03:07:00 +0000 2016,28252,718636301587771392,,False,8999,Twitter for Android,"Isn't it a shame that the person who will have by far the most delegates and many millions more votes than anyone else, me, still must fight"
2719,Sat Apr 09 02:58:52 +0000 2016,7064,718634255107166208,,False,1773,Twitter for Android,"""@DnGLax:  Yes! Thank U 4 coming to LI! It was a thrill 2 B part of it! U will get the job done! #MakeAmericaGreatAgain #trump2016 🇺🇸"""
2720,Sat Apr 09 02:52:33 +0000 2016,9274,718632666057285632,,False,2690,Twitter for Android,"""@AlexNightrasor: @realDonaldTrump @lilrachiepoo Trump will be our best president since Reagan!"
2721,Sat Apr 09 02:35:06 +0000 2016,10548,718628272188309505,,False,3217,Twitter for Android,"""@lilrachiepoo: @realDonaldTrump Thank you, Mr. Trump, for your personal and financial sacrifices in this journey to #MAKEAMERICAGREATAGAIN"""
2722,Sat Apr 09 02:33:07 +0000 2016,7730,718627776178360323,,False,2077,Twitter for Android,"""@RepaloneLori: @realDonaldTrump @kirstiealley we love you and know you will do an awesome job! Saw you in bethpage !! 👏👏👏"" Thank you."
2723,Sat Apr 09 02:32:07 +0000 2016,10803,718627523417010178,,False,3500,Twitter for Android,"""@redneckgp: All you haters out there, STOP trashing the only candidate @realDonaldTrump that will put ALL OF YOU &amp; AMERICA FIRST  #trump"""
2724,Sat Apr 09 02:28:16 +0000 2016,6387,718626552704077824,,False,1948,Twitter for Android,"""@RepMartinDaniel: We support you #HaileyPuckett. You will go far in life. Smart and courageous!"
2725,Sat Apr 09 01:54:31 +0000 2016,12504,718618061683703808,,False,4053,Twitter for Android,"""@kirstiealley: HELLO BOYS! this is my formal endorsement of @realDonaldTrump &amp; I'm a woman! (last I checked) And Rudy, U R amazing!"
2726,Sat Apr 09 01:51:16 +0000 2016,11728,718617242422939649,,False,4325,Twitter for Android,"""@Cam: Reports are RNC has received +1 million postcards so far! If I get more info on ## I'll post @AnnCoulter https://t.co/yhyWihDdMq"""
2727,Fri Apr 08 21:09:44 +0000 2016,8196,718546390390071296,,False,3062,Twitter Web Client,“Donald Trump—The Disrupter” will air on @FoxNews Saturday night and Sunday night at 8 PM ET. Anchored by @BretBaier. @johnrobertsFox
2728,Fri Apr 08 20:06:21 +0000 2016,10982,718530443272970240,,False,3946,Twitter Web Client,"Nobody beats me on National Security. 
https://t.co/sCrj4Ha1I5"
2729,Fri Apr 08 19:17:12 +0000 2016,11913,718518072861192192,,False,5713,Twitter Web Client,Looks like I was right about NATO. I had no doubt. https://t.co/x6Ne3sjAWz
2730,Fri Apr 08 19:12:12 +0000 2016,8993,718516815782088704,,False,3417,Twitter Web Client,Jennifer is a terrific person. https://t.co/EHL702civ5
2731,Fri Apr 08 12:11:29 +0000 2016,10686,718410936562925568,,False,4072,Twitter for Android,"""@R_U_OK_UK: @realDonaldTrump @glozee1 @PaulManafort @CNN @DanScavino Vote trump to save the west. Don't become like Europe - #WakeUpAmerica"
2732,Fri Apr 08 12:08:45 +0000 2016,7276,718410250437705729,,False,2233,Twitter for Android,"""@glozee1: Great interview with @PaulManafort on @CNN regarding @realDonaldTrump path to victory #NewDay #MakeAmericaGreatAgain @DanScavino"""
2733,Fri Apr 08 12:05:56 +0000 2016,8013,718409541273194497,,False,2455,Twitter for Android,"""@WPayton344: @PaulManafort Great Interview on CNN-Being from CT- I am thrilled you are part of this Team-GO TRUMP!"""
2734,Fri Apr 08 12:03:23 +0000 2016,17529,718408900375154688,,False,4530,Twitter for Android,"So great to be in New York. Catching up on many things (remember, I am still running a major business while I campaign) and loving it!"
2735,Fri Apr 08 02:50:00 +0000 2016,8351,718269634814865410,,False,2702,Twitter for Android,"""@iamDaveK: @realDonaldTrump first WWE Hall of Famer to become president?"""
2736,Fri Apr 08 02:48:30 +0000 2016,23950,718269255872081922,,False,9517,Twitter for Android,"""@DiCristo13: @realDonaldTrump let's have the policy speeches on immigration, economy,  foreign policy, and NATO! https://t.co/Uuit2hWmhW"""
2737,Fri Apr 08 02:47:06 +0000 2016,9323,718268906176122881,,False,2892,Twitter for Android,"""@Keeblerqueen: @RealRudyGiulian @realDonaldTrump Thanks Rudy!!! Trump will be a great president!!"""
2738,Fri Apr 08 02:45:59 +0000 2016,17325,718268624012754944,,False,7321,Twitter for Android,"""@Genie115: #MakeAmericaGreatAgain we can only do that with @realDonaldTrump RT https://t.co/RViAgxoa4t"""
2739,Fri Apr 08 02:08:59 +0000 2016,11049,718259314197164034,,False,3666,Twitter for Android,"""@gracefulme3: @seanhannity @tedcruz @realDonaldTrump Cruz is hated in New York. He should go home - no place for a phony"""
2740,Thu Apr 07 19:31:50 +0000 2016,14497,718159369033162752,,False,5720,Twitter Web Client,Ted Cruz attacked New Yorkers and New York values- we don't forget! https://t.co/83ur9C1qhB
2741,Thu Apr 07 03:02:28 +0000 2016,17759,717910383491751936,,False,6485,Twitter for iPhone,#MakeAmericaGreatAgain #Trump2016 https://t.co/hjygbNsxee
2742,Thu Apr 07 00:31:02 +0000 2016,27576,717872274569822208,,False,7620,Twitter for iPhone,"Unbelievable evening. Just made a speech in front 17,000 amazing New Yorkers in Bethpage, Long Island--- great to be home!"
2743,Thu Apr 07 00:30:39 +0000 2016,10591,717872177782124545,,False,3061,Twitter for iPhone,I was not scheduled to be on the @oreillyfactor. Pure fiction!
2744,Wed Apr 06 16:40:53 +0000 2016,25143,717753959176396801,,False,7135,Twitter Web Client,"It is so great to be back home! Looking forward to a great rally tonight in Bethpage, Long Island!"
2745,Tue Apr 05 22:47:28 +0000 2016,11851,717483825446707200,,False,4017,Twitter for iPhone,"Still time to get out and VOTE!
#WIPrimary #Trump2016 #MAGA
https://t.co/HjnGrR25Vf"
2746,Tue Apr 05 20:56:50 +0000 2016,0,717455981047914496,,True,2379,Twitter for iPhone,RT @DonaldJTrumpJr: Last chance #Wisconsin: Find your polling location for today's primary &amp; go vote! Visit https://t.co/LC20hcigoQ 🇺🇸🇺🇸 #T…
2747,Tue Apr 05 19:25:58 +0000 2016,8552,717433113882787840,,False,3355,Twitter for iPhone,"Wow, @Politico is in total disarray 
with almost everybody quitting. Good
news -- bad, dishonest journalists! https://t.co/xTvGLDXY5O"
2748,Tue Apr 05 17:19:52 +0000 2016,0,717401379443195911,,True,2907,Twitter for iPhone,RT @EricTrump: #Wisconsin: To find your voting location visit https://t.co/9VgGcAJDkK #MakeAmericaGreatAgain  #TrumpTrain 🚂💨💨🇺🇸🇺🇸🇺🇸 https:/…
2749,Tue Apr 05 17:15:12 +0000 2016,8953,717400207898591232,,False,3254,Twitter for Android,"""@roadsho: Challenge to all WI gun owners. Vote @realDonaldTrump.The only candidate that will protect your rights! https://t.co/qjTYLj8bxM"
2750,Tue Apr 05 16:56:54 +0000 2016,14735,717395599633563648,,False,4608,Twitter for Android,"Wisconsin, we will MAKE AMERICA GREAT AGAIN!"
2751,Tue Apr 05 12:00:35 +0000 2016,20727,717321031321432064,,False,9358,Twitter for iPhone,Good morning Wisconsin! The polls are now open! #VoteTrump today &amp; we will MakeAmericaGreatAgain! https://t.co/cXvX5SCF3c
2752,Tue Apr 05 03:29:30 +0000 2016,16452,717192412213420032,,False,7631,Twitter for iPhone,"MAKE AMERICA GREAT AGAIN!
https://t.co/iiXHgM7aA2"
2753,Tue Apr 05 03:16:32 +0000 2016,18016,717189147497091072,,False,6879,Twitter for Android,"""@FoxNews: @ScottBaio: ""#DonaldTrump is the only guy, I think, that has the will &amp; the nerve to attack &amp; to fight."" https://t.co/DjkdAzT3WV"
2754,Tue Apr 05 02:00:43 +0000 2016,10818,717170068430397440,,False,3629,Twitter for Android,"""@vikkideiter: Something VERY close to my heart. I'm a NAVY VET! I love @realDonaldTrump's  VETERANS ADMINISTRATION REFORMS."
2755,Tue Apr 05 01:14:09 +0000 2016,10344,717158349008011264,,False,2816,Twitter for iPhone,"I will be on @SeanHannity @FoxNews- tonight at 10pmE w/ @MELANIATRUMP, from Wisconsin. Enjoy! #WIPrimary #Trump2016 https://t.co/znfxf2wyrr"
2756,Tue Apr 05 00:02:54 +0000 2016,21430,717140417469349888,,False,11948,Twitter for iPhone,"MAKE AMERICA GREAT AGAIN!
https://t.co/yypR5snYBC"
2757,Mon Apr 04 21:07:04 +0000 2016,11340,717096171068661761,,False,3693,Twitter for iPhone,"Leaving Superior, Wisconsin now. Thank you! #Trump2016 #WIPrimary
https://t.co/AoTBAQgcZr https://t.co/2C4HEwrTQF"
2758,Mon Apr 04 20:53:46 +0000 2016,12264,717092823326064640,,False,4363,Twitter for iPhone,"Wow, great news from Wisconsin. Just made two speeches there with a big one coming tonight. Thank you! https://t.co/Bf95GysWDN"
2759,Mon Apr 04 20:35:52 +0000 2016,11402,717088318068891648,,False,3659,Twitter for iPhone,"Will be interviewed on @SeanHannity on @FoxNews from #Wisconsin tonight. My wife, Melania, will join me for the entire show."
2760,Mon Apr 04 18:03:52 +0000 2016,7115,717050067840929792,,False,1979,Twitter for iPhone,"Congratulations Jim Herman! We are all proud of you @TrumpGolf!
https://t.co/RuuTippjw1"
2761,Mon Apr 04 16:34:21 +0000 2016,10313,717027537990365186,,False,3163,Twitter for iPhone,"Just departing La Crosse, Wisconsin. Thank you! #Trump2016 #WIPrimary
https://t.co/xk2cVAz0eY https://t.co/7umXgUjEzi"
2762,Mon Apr 04 14:57:15 +0000 2016,23068,717003103871115267,,False,12840,Twitter for iPhone,This Tweet from @realDonaldTrump has been withheld in response to a report from the copyright holder.
2763,Mon Apr 04 03:13:47 +0000 2016,17642,716826069777645568,,False,5191,Twitter for Android,"A great day in Wisconsin, many stops, many great people! Melania is joining me on Monday. Big crowds. MAKE AMERICA GREAT AGAIN!"
2764,Mon Apr 04 02:16:34 +0000 2016,13772,716811670031581185,,False,4838,Twitter for iPhone,"A great night in West Allis, Wisconsin! Thank you! #VoteTrumpWI #WIPrimary 
https://t.co/4x9gw1RhWS https://t.co/syGyqtOebs"
2765,Mon Apr 04 00:14:13 +0000 2016,11248,716780878777556994,,False,2637,Twitter for iPhone,"I am on @FoxNews with @greta doing a town hall, from Wisconsin- now! Enjoy!
#MakeAmericaGreatAgain #Trump2016"
2766,Sun Apr 03 23:48:11 +0000 2016,8935,716774329837420544,,False,2181,Twitter for iPhone,Congratulations to @gohermie for winning the @ShellHouOpen. We are all proud of you @TNGCBedminster &amp; all @TrumpGolf clubs! Great going!
2767,Sun Apr 03 20:43:32 +0000 2016,9943,716727859876917248,,False,3527,Twitter for iPhone,"I will be in Milwaukee, Wisconsin- tomorrow at 7pmE with @MELANIATRUMP. Join us! #WIPrimary #Trump2016 https://t.co/L0PmEwdRxn"
2768,Sun Apr 03 18:05:32 +0000 2016,11798,716688097237458945,,False,3991,Twitter for iPhone,"Thank you Miss Katie's Diner!
#MakeAmericaGreatAgain #Trump2016
https://t.co/oYpUYJmpKI https://t.co/uTSIiVqPkT"
2769,Sun Apr 03 17:48:16 +0000 2016,15445,716683752227913728,,False,5975,Twitter for iPhone,"Thank you New York, and Pennsylvania! 
#MakeAmericaGreatAgain #Trump2016 https://t.co/sziCGsvGbz"
2770,Sun Apr 03 14:53:01 +0000 2016,13225,716639648873844740,,False,4754,Twitter for Android,"""@GOPjenna: ""I don't care about the game, I care about the PEOPLE."" And that's exactly why WE THE PEOPLE love you so much! #Trump2016"""
2771,Sun Apr 03 13:46:39 +0000 2016,15394,716622947901915136,,False,5677,Twitter for iPhone,Thank you! #Trump2016 #WIPrimary https://t.co/alx0AY6E8J
2772,Sun Apr 03 13:41:27 +0000 2016,7201,716621639564324865,,False,2519,Twitter for Android,"""@007cigarjoe: #MakeAmericaGreatAgain #Trump2016 @realDonaldTrump IS THE ONLY DEAL !!! https://t.co/PQHIM7AbvK"""
2773,Sun Apr 03 13:40:39 +0000 2016,12853,716621438535471104,,False,6608,Twitter for Android,"""@Margee11: #WISCONSIN VOTE SMART @tedcruz RECORDS R SEALED.. WHAT IS HE HIDING? SAVE AMERICA W/ @realDonaldTrump https://t.co/kMuAoGF99S"""
2774,Sun Apr 03 13:37:37 +0000 2016,8049,716620675071537152,,False,2439,Twitter for Android,"""@Wheels155:@CNN is reviewing the week,but majority of the show about @realDonaldTrump cuz there would be 0.0 ratings if not. Media's a JOKE"
2775,Sun Apr 03 12:16:28 +0000 2016,7949,716600252934041601,,False,2149,Twitter for Android,I will be on @FoxNewsSunday with Chris Wallace this morning. Enjoy!
2776,Sun Apr 03 11:36:30 +0000 2016,8937,716590192413507584,,False,2633,Twitter for Android,"""@FaceTheNation: Tune in for our sit-down interview with Republican frontrunner @realDonaldTrump! https://t.co/oVm8ozIC8h"""
2777,Sun Apr 03 03:15:09 +0000 2016,14685,716464023273910273,,False,4780,Twitter for iPhone,"Thank you Eau Claire, Wisconsin. 
#VoteTrump on Tuesday, April 5th!
MAKE AMERICA GREAT AGAIN! https://t.co/JI5JqwHnMC"
2778,Sun Apr 03 03:09:48 +0000 2016,8760,716462678802345984,,False,2666,Twitter for iPhone,I will be interviewed by @jdickerson on @FaceTheNation tomorrow morning. Enjoy! #Trump2016
